"name","Cup116m_Mean","Cup116m_Stdv","Cup116m_Min","Cup116m_Max","Cup114m_Mean","Cup114m_Stdv","Cup114m_Min","Cup114m_Max","Cup100m_Mean","Cup100m_Stdv","Cup100m_Min","Cup100m_Max","Vane100m_Mean","Vane100m_Stdv","Vane100m_Min","Vane100m_Max","Temp100m_Mean","Temp100m_Stdv","Temp100m_Min","Temp100m_Max","Sonic100m_Scalar_Mean","Sonic100m_Scalar_Stdv","Sonic100m_Scalar_Min","Sonic100m_Scalar_Max","Sonic100m_Dir","Sonic100m_Vector_Mean","Spd","Spd_stdv","Spd_min","Spd_max","Dir","Dir_stdv","W","W_stdv","Available","CNR","Broad"
"201510010430","10.6102","0.867454","8.43089","12.7265","10.6942","0.864081","8.42443","13.0744","10.6961","0.845866","8.60923","12.7375","307.986","4.1485","295.48","320.86","11.8012","0.0320989","11.7422","11.8559","10.3959","0.813138","7.75032","12.7155","305.295","10.3641","10.79","0.94","8.47","13.01","304.6","5.06857","0.33","0.48","100","-10.5926","1.18"
"201510010440","9.58473","1.13837","6.38012","12.4169","9.65584","1.15859","6.15267","12.6293","9.64983","1.1478","5.98954","12.6545","311.23","5.25271","297.418","328.796","11.9386","0.065945","11.7857","12.0142","9.40178","1.07374","6.03876","12.3701","308.876","9.36008","9.74","1.16","6.16","12.43","305.8","6.46475","-0.13","0.37","100","-9.41811","1.2"
"201510010450","10.4654","0.848514","8.41725","12.8144","10.5314","0.873667","8.36678","12.8036","10.4893","0.93595","8.30676","13.0594","306.022","4.94548","291.763","323.87","11.9425","0.0481368","11.8488","12.096","10.2099","0.852822","7.65452","12.6768","303.286","10.1665","10.57","1.02","7.95","13.3","302.1","5.27073","0.23","0.5","100","-10.121","1.2"
"201510010500","10.3534","0.718082","8.29652","12.6086","10.3875","0.728457","8.28676","12.5593","10.3774","0.697518","8.68842","12.5921","300.721","3.82951","287.972","312.126","12.0791","0.046643","12.0094","12.1622","10.2022","0.68499","8.27684","12.8436","297.945","10.1768","10.53","0.83","8.65","13.45","295.5","3.98341","-0.11","0.46","100","-9.20278","1.23"
"201510010510","10.5236","0.785936","8.23097","12.0441","10.586","0.798758","8.34328","12.317","10.5919","0.83714","8.25737","13.0137","302.674","4.8054","287.861","315.036","11.9794","0.0388895","11.8875","12.0327","10.4038","0.835266","7.9422","12.8156","299.923","10.3674","10.64","0.96","8.47","12.81","297.9","6.0855","0.09","0.41","100","-9.65741","1.2"
"201510010520","10.5045","0.923229","7.1392","13.282","10.5723","0.947102","6.97618","13.4276","10.5268","1.02529","7.20776","13.0222","308.589","3.66951","295.91","321.117","12.0458","0.0535294","11.9371","12.1774","10.2609","0.982467","6.20181","12.8005","305.945","10.2381","10.62","1.07","7.81","13.81","304.8","4.75059","-0.07","0.49","100","-9.57578","1.19"
"201510010530","10.0225","0.681884","7.37475","12.151","10.0827","0.682873","7.35525","12.3133","10.0337","0.690633","7.23008","12.04","306.109","4.79158","287.871","322.466","12.1194","0.0550071","12.0317","12.2268","9.85865","0.664616","6.32409","12.7736","303.357","9.82153","10.09","0.73","6.61","12.6","303.2","5.4998","0.09","0.3","100","-9.60661","1.22"
"201510010540","10.0441","1.02915","7.11506","12.1294","10.1076","1.03497","7.15932","12.3917","10.0313","1.06525","7.2276","11.9623","312.172","3.91153","299.539","328.203","12.1097","0.0738861","11.9787","12.2568","9.73287","1.00345","6.98072","12.1769","309.645","9.71066","10.16","1.08","7.49","12.19","307.9","5.37367","0.01","0.45","100","-9.90815","1.19"
"201510010550","9.80482","0.834643","7.58003","12.2752","9.84837","0.845043","7.85849","12.4521","9.86952","0.826506","7.95202","12.5303","302.779","6.0615","291.173","322.779","12.0318","0.0363896","11.9657","12.124","9.67256","0.778195","7.72447","12.1126","300.09","9.61188","9.97","0.94","7.84","12.7","298.3","6.5939","0.01","0.37","100","-10.5189","1.18"
"201510010600","10.4206","0.727827","8.27017","12.432","10.4881","0.712154","8.44154","12.4181","10.4345","0.73355","8.33002","12.5073","310.999","4.17926","292.006","320.777","12.1258","0.0244348","12.0351","12.1774","10.1153","0.712937","7.88191","12.2579","308.397","10.086","10.51","0.91","7.97","13.03","307.9","5.00251","0.05","0.36","100","-10.5712","1.18"
"201510010610","10.5607","0.900702","7.80038","12.4477","10.6494","0.895106","8.15364","12.7277","10.6956","0.91179","8.06883","12.8093","311.935","4.85113","300.292","328.891","12.2498","0.036925","12.1616","12.3325","10.3228","0.892392","7.44785","12.5653","309.174","10.2806","10.73","1.07","8.29","14.08","307.5","5.39659","0.3","0.51","100","-10.0005","1.19"
"201510010620","10.1515","0.965624","8.06543","12.6398","10.2094","0.968971","7.98181","12.2432","10.0633","1.04806","7.35417","12.5342","309.564","4.52792","291.105","322.47","12.1595","0.0961369","11.9785","12.3142","9.79627","0.971467","6.73238","12.2347","307.063","9.76414","10.17","1.16","7.68","13.06","305.5","6.00348","-0.07","0.56","100","-10.0462","1.19"
"201510010630","9.75373","0.583382","8.25379","11.4253","9.83633","0.591661","7.93019","11.6904","9.82899","0.640024","8.50221","11.7933","311.831","2.86678","299.923","321.169","11.9216","0.0350362","11.8635","12.0058","9.51072","0.652282","7.66265","11.8231","309.159","9.49859","9.91","0.83","8.08","12.01","308.1","4.05304","0.05","0.48","100","-11.1295","1.16"
"201510010640","9.45102","0.717389","7.67448","11.3088","9.50194","0.726208","7.79682","11.4103","9.49095","0.76127","7.30046","11.4158","305.339","3.88428","290.17","316.218","11.9366","0.0277699","11.8875","11.9979","9.28166","0.743833","7.17402","11.7587","302.356","9.25843","9.6","0.84","7.64","11.71","302.5","4.41921","0.05","0.47","100","-10.9452","1.17"
"201510010650","9.53598","0.693947","8.01587","11.4444","9.55111","0.705994","7.92417","11.3534","9.48619","0.743211","7.59669","11.406","294.897","3.25788","284.016","305.905","12.0342","0.0269056","11.9787","12.1256","9.43201","0.731991","7.52893","11.3479","291.778","9.41508","9.68","0.83","7.21","12.07","290.9","4.08353","-0.04","0.33","100","-10.1294","1.19"
"201510010700","9.1001","0.689325","6.63185","10.7999","9.13873","0.698759","6.66894","10.73","9.0951","0.756348","6.199","10.7886","305.093","8.95665","283.196","323.148","12.1545","0.0359039","12.0723","12.257","8.9464","0.727708","6.42281","11.0136","302.333","8.82917","9.23","0.75","7.19","11.38","300.6","9.42165","-0.38","0.42","100","-9.07154","1.21"
"201510010710","9.02409","1.18275","6.57823","12.0154","9.0457","1.19801","6.6291","11.846","8.89529","1.25761","6.49719","12.1145","306.995","8.84831","279.233","327.285","12.1732","0.0697885","12.0143","12.2915","8.74691","1.12468","5.94041","11.6763","304.92","8.64201","8.98","1.28","6.23","12.14","304.4","9.38011","-0.19","0.48","100","-8.61952","1.21"
"201510010720","9.49331","1.02323","7.04127","11.7836","9.5554","1.0293","7.15932","11.8597","9.46218","1.06204","6.93229","11.9378","313.012","4.36468","302.355","330.943","12.0109","0.0397418","11.9371","12.1084","9.19011","1.04591","6.55231","11.8946","310.077","9.16045","9.53","1.17","6.37","12.47","310","4.99369","0.12","0.52","100","-9.66886","1.19"
"201510010730","9.98496","0.67141","7.65764","12.0721","10.0424","0.665385","7.87331","12.3133","9.99537","0.738563","7.58294","12.6076","306.708","5.74504","288.54","324.871","12.122","0.0804199","11.9825","12.2724","9.76655","0.752385","6.96679","12.4417","304.023","9.71609","10.08","0.8","7.14","11.94","301.7","6.17693","-0.26","0.52","100","-9.59418","1.2"
"201510010740","9.71989","0.555505","7.74837","11.5607","9.78724","0.563956","7.87926","11.5259","9.69677","0.654473","7.66063","11.4251","304.96","3.61672","291.644","316.766","12.014","0.0460993","11.9371","12.124","9.50314","0.6678","7.09138","11.5004","302.214","9.48272","9.73","0.79","7.4","11.61","299.9","4.41415","-0.01","0.39","100","-10.2148","1.2"
"201510010750","8.69637","0.593959","7.1684","10.3177","8.75237","0.607972","7.15687","10.3623","8.67169","0.610766","7.15379","10.3439","311.039","4.69815","292.397","324.725","12.1066","0.0713051","11.9983","12.2381","8.41693","0.573791","6.89894","10.2267","308.322","8.38676","8.73","0.73","6.77","10.75","306.9","4.79265","-0.07","0.39","100","-9.67682","1.18"
"201510010800","9.10418","1.00037","6.8535","11.6727","9.16041","0.9941","6.7458","11.677","9.12773","0.992718","6.83562","11.6657","302.442","5.80416","288.335","321.628","12.2126","0.0779707","12.1235","12.3447","9.0036","1.01833","6.62043","11.6968","299.093","8.95821","9.18","1.03","6.87","11.32","297.1","6.18031","-0.17","0.36","100","-8.90083","1.2"
"201510010810","9.63159","0.753228","7.37734","11.7262","9.6625","0.766443","7.43622","11.6174","9.56915","0.806711","7.02948","11.5247","303.817","4.33243","290.772","314.955","12.1766","0.0334386","12.1236","12.2552","9.39035","0.784418","6.95955","11.7484","301.076","9.36207","9.63","0.88","7.07","11.78","300.1","5.14716","-0.1","0.44","100","-9.6877","1.2"
"201510010820","9.93261","0.621491","7.84723","11.4126","9.97538","0.620763","8.01866","11.4486","10.0143","0.626568","7.88002","11.6857","299.998","2.74407","289.377","309.806","12.2194","0.0312929","12.1765","12.302","9.89608","0.620037","7.80265","11.595","297.005","9.88469","10.11","0.71","7.88","11.73","296.6","3.55572","0.14","0.23","100","-9.8097","1.2"
"201510010830","9.29212","0.699392","6.60493","10.8113","9.34984","0.712628","6.61247","10.9009","9.28506","0.724678","6.84894","10.8973","304.577","4.64711","290.838","318.421","12.3302","0.0489151","12.2179","12.4179","9.1446","0.682128","6.68719","10.9165","301.721","9.10928","9.4","0.77","7.04","11.27","302.1","5.24062","-0.32","0.38","100","-8.7883","1.22"
"201510010840","8.48979","0.815327","6.20305","10.4833","8.57789","0.816698","6.22496","10.5972","8.54762","0.802922","6.00982","10.7268","310.214","5.3945","292.764","326.676","12.2456","0.0606503","12.1603","12.3607","8.29358","0.787584","5.95316","10.5355","307.254","8.25427","8.65","0.86","6.26","11.23","306.2","5.82238","0.02","0.4","100","-9.24408","1.19"
"201510010850","8.91131","0.523475","7.53099","10.3959","8.99129","0.535353","7.37857","10.5456","9.01743","0.494453","7.65223","10.5075","317.63","3.39301","307.184","327.116","12.1491","0.0242974","12.1231","12.2146","8.69022","0.453129","7.506","10.3609","314.925","8.67493","9.03","0.59","7.83","10.85","315.1","3.88074","0.04","0.33","100","-9.57709","1.19"
"201510010900","9.34052","0.749251","7.48261","11.158","9.40112","0.742832","7.36818","11.3033","9.33497","0.756494","7.57745","11.5669","311.834","6.47018","299.746","330.465","12.2954","0.0402976","12.1978","12.3417","9.06448","0.724329","7.25877","11.3638","308.986","9.00364","9.35","0.86","7.33","11.91","308.3","7.77085","0.15","0.33","100","-9.95615","1.19"
"201510010910","8.78928","0.761899","6.73541","10.9789","8.87703","0.768931","6.9508","11.2352","8.85913","0.734443","6.60884","10.973","315.363","4.27511","303.989","328.43","12.3565","0.0374757","12.2478","12.4403","8.56825","0.677137","6.15939","10.6011","312.628","8.54318","8.95","0.77","7.22","11.64","312","5.05815","0.08","0.39","100","-9.01699","1.2"
"201510010920","10.0887","0.544831","7.30038","11.3306","10.1897","0.555024","7.73615","11.7643","10.1255","0.613723","7.98242","11.6923","320.286","3.19807","309.06","333.371","12.2056","0.0319455","12.1256","12.2766","9.71206","0.57607","7.4661","11.286","317.528","9.69765","10.18","0.7","8.22","11.79","314.9","3.67456",\N,"0.37","100","-9.8779","1.2"
"201510010930","8.74648","0.943149","6.3648","11.0113","8.80775","0.936889","6.4825","11.1801","8.70869","0.951367","6.41066","11.6458","315.79","4.67266","302.263","331.826","12.2347","0.0306486","12.1658","12.2955","8.38118","0.906953","5.12825","11.4584","312.876","8.35301","8.71","1","6.3","10.78","313.4","5.25968","-0.04","0.44","100","-10.4859","1.18"
"201510010940","9.23739","0.69054","6.98059","11.0083","9.31098","0.690539","6.75012","11.1923","9.2792","0.690117","6.87575","11.5967","310.125","4.88298","295.141","329.277","12.3772","0.0384429","12.276","12.4571","9.03394","0.667552","6.26809","10.9799","307.207","9.00157","9.29","0.79","7.09","11.03","306.9","4.783","0.16","0.37","100","-10.916","1.18"
"201510010950","8.93023","0.653107","6.46771","10.6931","8.98033","0.654189","6.27848","10.6743","8.86648","0.70519","6.44381","10.6821","305.171","3.50384","291.862","321.184","12.4922","0.0558609","12.4025","12.6089","8.70909","0.66353","5.98161","10.5019","302.129","8.69155","8.97","0.65","6.64","10.47","301.4","4.66344","0.06","0.37","100","-10.421","1.18"
"201510011000","9.64512","0.631923","7.15864","11.0916","9.7062","0.637562","7.23838","11.1255","9.63489","0.679715","6.79817","11.0953","311.998","3.94237","297.348","326.649","12.5052","0.0609016","12.4025","12.6098","9.34923","0.672756","6.52218","11.2606","309.16","9.32741","9.65","0.82","6.08","11.51","309.3","5.30861","0.09","0.34","100","-10.6178","1.17"
"201510011010","8.15281","0.865846","5.63481","10.7491","8.19322","0.878089","5.89806","10.8836","8.13243","0.874666","5.82274","10.9031","305.468","4.64818","292.277","318.652","12.409","0.0377275","12.3605","12.4979","7.96027","0.868746","4.97749","10.6288","302.532","7.93242","8.09","1.01","5.26","10.64","302.2","6.40254","-0.13","0.41","100","-10.6413","1.17"
"201510011020","8.28807","0.515326","6.37437","9.59313","8.31227","0.514944","6.49646","9.54204","8.26616","0.505011","6.65671","9.65624","298.624","3.14886","287.401","311.812","12.4134","0.0265446","12.3617","12.4788","8.168","0.502799","6.40466","9.54487","295.356","8.15471","8.28","0.61","6.5","9.66","295.5","5.38228","0.07","0.41","100","-10.3299","1.16"
"201510011030","7.93419","0.521967","6.3878","9.49617","7.92472","0.532107","6.51449","9.6265","7.83911","0.590425","6.27781","9.55357","294.283","5.26722","277.945","311.128","12.45","0.0380913","12.3413","12.5188","7.78311","0.603065","5.78164","9.56206","291.07","7.74818","7.87","0.68","6.12","10.01","291.1","6.95907","-0.2","0.29","100","-9.0329","1.16"
"201510011040","8.77934","0.432133","7.55816","10.0314","8.79049","0.443141","7.4099","9.99505","8.82143","0.471149","7.11747","10.0073","291.159","3.56083","277.506","302.295","12.3309","0.0277811","12.2919","12.4025","8.78967","0.470603","7.28179","10.067","287.67","8.77333","8.97","0.54","7.44","10.78","286.1","4.29347","0.07","0.38","100","-10.4883","1.14"
"201510011050","8.10955","0.607191","6.5477","9.97076","8.15198","0.602835","6.62286","10.3026","8.17634","0.629684","6.47335","10.4488","301.36","7.30814","279.758","320.713","12.3691","0.0319215","12.3108","12.4181","8.05613","0.65649","6.20746","10.0242","297.971","7.98821","8.17","0.76","6.14","10.58","295.8","7.69529","0.02","0.42","100","-8.70034","1.19"
"201510011100","8.91072","0.675838","7.37216","10.5262","8.92372","0.700566","7.30141","10.3705","8.88373","0.74454","7.23257","10.4277","297.562","3.3465","284.379","310.132","12.3382","0.0222775","12.3106","12.4178","8.84562","0.726501","6.63935","10.6518","294.678","8.83076","8.89","0.82","7.26","10.73","294.4","3.76861","-0.19","0.37","100","-8.76339","1.19"
"201510011110","8.88343","0.41899","7.43486","9.98282","8.9117","0.426529","7.18876","10.0463","8.90898","0.441023","7.59945","10.1104","298.653","4.17842","285.986","313.057","12.3387","0.0250882","12.2919","12.3996","8.8095","0.447677","7.04708","10.1158","295.678","8.78365","8.92","0.58","6.81","10.39","294.8","4.97643","-0.06","0.4","100","-9.08666","1.19"
"201510011120","9.01355","0.679261","7.30038","10.9671","9.07713","0.669299","7.48409","10.7525","9.06269","0.64484","6.84228","10.8113","307.038","5.72457","281.228","321.866","12.3096","0.041883","12.2362","12.4368","8.88459","0.632076","7.0962","11.4041","304.26","8.83673","9.02","0.76","7.18","11.02","303.8","6.69235","-0.08","0.42","100","-8.62586","1.19"
"201510011130","9.19375","0.515057","8.00357","10.5127","9.26851","0.518355","7.87331","10.6687","9.23834","0.478394","8.05015","10.5996","313.154","2.14351","304.555","321.467","12.3484","0.039137","12.2583","12.4179","8.94932","0.481965","7.54605","10.4565","310.365","8.94311","9.23","0.54","7.93","10.57","309.7","3.22865","0.19","0.28","100","-12.678","1.12"
"201510011140","7.4233","0.569534","6.01038","9.2006","7.45245","0.583215","6.04056","9.20211","7.37865","0.596114","6.00643","9.08001","306.429","5.23009","292.505","319.108","12.4072","0.0224766","12.3603","12.437","7.22557","0.554496","5.6239","8.88092","303.219","7.191","7.41","0.63","5.85","8.91","302.2","5.74486","0.14","0.34","100","-14.4697","1.11"
"201510011150","7.14033","0.642888","5.74517","8.70625","7.16611","0.662878","5.81745","8.9437","7.15958","0.625851","5.74754","9.06809","299.145","3.29732","288.84","310.241","12.4063","0.0194536","12.3668","12.4557","7.06887","0.635567","5.41558","9.0689","295.697","7.0568","7.17","0.76","5.29","9.12","294.8","4.63824","0.12","0.3","100","-10.7559","1.14"
"201510011200","7.76973","0.459846","6.1139","9.42073","7.7875","0.464094","6.23229","9.38164","7.71356","0.490609","6.31706","9.06809","298.013","2.41853","288.955","307.247","12.3587","0.022338","12.3293","12.4069","7.64416","0.48749","5.78308","9.07861","294.464","7.63566","7.79","0.61","5.51","9.42","292.8","3.54258","0.08","0.34","100","-8.43327","1.18"
"201510011210","8.50978","0.431407","7.35924","9.98766","8.51139","0.452623","7.41778","10.1728","8.50229","0.473207","6.92318","9.86154","293.414","2.89199","282.219","306.083","12.3811","0.0363457","12.3108","12.4635","8.47344","0.474608","6.47105","10.136","289.993","8.46129","8.57","0.55","6.89","10.09","289.9","4.9219","0.01","0.39","100","-9.63528","1.17"
"201510011220","8.23584","0.52142","6.47562","9.49181","8.23922","0.5534","6.37688","9.61305","8.27665","0.59683","6.30017","9.7337","293.628","4.88379","277.43","310.681","12.4431","0.0927373","12.3146","12.6178","8.20135","0.636615","5.7413","9.71031","290.173","8.1698","8.32","0.6","6.52","10.03","289.8","4.82121","-0.08","0.49","100","-10.314","1.17"
"201510011230","8.5934","0.512752","6.85796","10.0266","8.59915","0.517621","7.04164","10.4253","8.626","0.525205","7.17087","10.2461","293.677","3.74062","281.281","307.606","12.5703","0.0372475","12.4998","12.7039","8.53763","0.54436","6.54585","10.2754","290.57","8.51757","8.65","0.66","6.41","10.27","286.8","5.62294","-0.3","0.51","100","-11.3626","1.17"
